Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2026-04-17,201.44520568847656,201.46518667284232,199.03802288778024,199.66727910555997,160324400
2026-04-20,201.82476806640625,201.9346406188145,197.6096795882359,199.7471876833392,119381400
2026-04-21,199.64732360839844,202.51397775047528,198.76834314349978,201.89470437258373,107945300
2026-04-22,202.26426696777344,202.26426696777344,198.76834136586132,200.75603026628932,107501000
2026-04-23,199.4075927734375,203.59271751351986,196.99041179336916,202.22431724671497,113561800
2026-04-24,208.0275421142578,210.70441481695215,199.57738430538978,199.72721882416832,214134400
2026-04-27,216.3578338623047,216.5775789683675,207.13858324348888,209.4059296471886,187172400
2026-04-28,212.92184448242188,214.4800260296235,207.95762889823203,209.24613572912838,180275400
2026-04-29,209.00640869140625,212.47237042757808,207.33835459433345,212.4523894424142,123711800
2026-04-30,199.33767700195312,210.05518135667162,198.46867945247158,209.68560172993963,225239200
2026-05-01,198.21897888183594,202.76368521944246,196.89052532216473,201.0456862731779,128647000
2026-05-04,198.24893188476562,201.49514834231712,194.51329562325486,199.26774870200734,125368100
2026-05-05,196.271240234375,200.00689171848026,195.80178617585554,199.06798360144137,113406600
2026-05-06,207.5880584716797,208.0275486883452,198.37879062945476,199.65729931010404,188362800
2026-05-07,211.2537841796875,213.95063795079753,206.25960488465944,208.0974592073836,168307900
2026-05-08,214.94947814941406,217.5464575316693,212.642169707093,212.7820061205359,136421400
2026-05-11,219.18453979492188,222.04121091513153,213.64099781886503,213.79081709888328,160685800
2026-05-12,220.52297973632812,223.48952345691538,214.6698009927987,218.29558003818886,159176600
2026-05-13,225.56710815429688,227.57476278227756,221.3120728008497,224.6681467194947,150405400
2026-05-14,235.465576171875,236.26463268418732,229.03307065698914,229.58243343997336,180782900
2026-05-15,225.05770874023438,231.23050718880455,223.97896415639156,229.49252726355346,180977600
2026-05-18,222.0612030029297,229.7322553439391,218.1157890335498,229.60240180074675,146280900
2026-05-19,220.35317993164062,224.21866983705235,217.6563261548179,219.36432694236115,140948200
2026-05-20,223.20985412597656,225.8667612103758,220.2433103590018,222.9201831873553,184201600
2026-05-21,219.25445556640625,227.13526994336974,217.6762930684293,222.03121805596584,203381800
2026-05-22,215.07933044433594,220.75271088945502,214.54994865072538,220.64283833374193,169275700
2026-05-26,214.60987854003906,217.92600574795006,211.75320730356688,216.28791550863897,187202600
2026-05-27,212.35250854492188,213.90069192498567,208.53694826896,213.87072806866348,167601200
2026-05-28,214.00057983398438,215.2691056248748,210.97410844231206,211.03403615445995,143996000
2026-05-29,210.8942108154297,217.6063892667686,210.88422794322287,214.33020874183248,289410600
2026-06-01,224.09881591796875,224.60821672379726,215.44889364463796,215.47885750139108,212850700
2026-06-02,222.56060791015625,232.00958636747916,221.09231801448135,226.91551751623658,193362900
2026-06-03,214.5,222.56061267075634,214.2602739078757,221.46188713313538,160907000
2026-06-04,218.66000366210938,221.60000610351562,210.97000122070312,213.91000366210938,169022200
2026-06-05,205.10000610351562,214.8699951171875,204.3300018310547,214.52999877929688,219655500
2026-06-08,208.63999938964844,210.47000122070312,206.0,210.17999267578125,138372800
2026-06-09,208.19000244140625,211.39999389648438,199.33999633789062,210.6199951171875,180962500
2026-06-10,200.4199981689453,207.22000122070312,199.9199981689453,204.42999267578125,161746600
2026-06-11,204.8699951171875,205.66000366210938,199.5399932861328,201.49000549316406,158643200
2026-06-12,205.19000244140625,207.07000732421875,203.44000244140625,204.86000061035156,112001800
2026-06-15,212.4499969482422,212.7100067138672,208.33999633789062,208.9199981689453,149936700
2026-06-16,207.41000366210938,211.49000549316406,207.2899932861328,211.17999267578125,125694100
2026-06-17,204.64999389648438,209.2100067138672,203.0800018310547,208.52999877929688,128363500
2026-06-18,210.69000244140625,211.38999938964844,206.5,207.3300018310547,241272000
2026-06-22,208.64999389648438,213.99000549316406,207.72000122070312,211.44000244140625,122041400
2026-06-23,200.0399932861328,203.77000427246094,200.0,202.1699981689453,153496200
2026-06-24,199.0,201.6699981689453,196.5800018310547,200.1199951171875,151810700
2026-06-25,195.74000549316406,200.8000030517578,192.1300048828125,200.0800018310547,149550000
2026-06-26,192.52999877929688,195.5500030517578,191.22000122070312,193.1199951171875,179304100
2026-06-29,194.97000122070312,196.17999267578125,189.8000030517578,193.85000610351562,148835700
2026-06-30,200.08999633789062,200.6300048828125,195.11000061035156,197.24000549316406,166476700
2026-07-01,197.5800018310547,199.85000610351562,193.4499969482422,196.1999969482422,146147600
2026-07-02,194.8300018310547,200.05999755859375,192.35000610351562,197.13999938964844,142068700
2026-07-06,195.5500030517578,197.5500030517578,193.99000549316406,194.4199981689453,108999000
2026-07-07,196.92999267578125,198.41000366210938,191.13999938964844,192.3699951171875,124154600
2026-07-08,204.1199951171875,205.16000366210938,195.05999755859375,195.17999267578125,147419100
2026-07-09,202.77999877929688,204.58999633789062,198.9600067138672,204.4600067138672,132037400
2026-07-10,210.9600067138672,211.0,201.9199981689453,202.0,148421000
2026-07-13,203.52999877929688,210.57000732421875,203.0,208.5399932861328,121411000
2026-07-14,211.8000030517578,212.5500030517578,203.8000030517578,208.1999969482422,124379600
2026-07-15,212.5,213.80999755859375,206.0399932861328,211.9600067138672,124797200
2026-07-16,207.39999389648438,211.0800018310547,205.85000610351562,210.1699981689453,122986100
2026-07-17,202.80999755859375,206.64999389648438,197.97000122070312,202.63999938964844,144281900
2026-07-20,203.27999877929688,207.74000549316406,202.27999877929688,205.8699951171875,88701500
2026-07-21,207.2899932861328,208.64999389648438,204.00999450683594,207.5399932861328,108685600
2026-07-22,212.05999755859375,214.38999938964844,204.9499969482422,205.80999755859375,137645600
2026-07-23,208.75999450683594,210.8699951171875,205.9600067138672,209.4600067138672,110505300
2026-07-24,206.83999633789062,211.91000366210938,204.80999755859375,207.4499969482422,114836800
2026-07-27,196.50999450683594,208.75,195.44000244140625,208.1999969482422,154353700
2026-07-28,197.00999450683594,198.6999969482422,192.74000549316406,195.0,134111500
2026-07-29,190.00999450683594,197.07000732421875,190.00999450683594,195.85000610351562,147680800
2026-07-30,195.0399932861328,197.25,191.52000427246094,193.4499969482422,129010200
2026-07-31,200.75,202.0,194.9499969482422,198.44000244140625,139961200
2026-08-03,206.63999938964844,208.74000549316406,196.85000610351562,197.69000244140625,128406900
2026-08-04,211.94000244140625,213.05999755859375,209.0500030517578,211.3000030517578,134922000
2026-08-05,219.22000122070312,222.22000122070312,216.39999389648438,216.86000061035156,158187400
2026-08-06,218.99000549316406,223.6300048828125,217.0,221.52999877929688,113940600
2026-08-07,223.9600067138672,224.75999450683594,220.66000366210938,221.5399932861328,105669400
2026-08-10,217.5500030517578,224.13999938964844,216.77000427246094,223.39999389648438,115846600
2026-08-11,217.5,222.1999969482422,216.1999969482422,222.1699981689453,101273100
2026-08-12,224.08999633789062,225.10000610351562,220.1999969482422,221.0399932861328,108783600
2026-08-13,225.3000030517578,227.22999572753906,223.7100067138672,225.05999755859375,98867200
2026-08-14,225.16000366210938,227.49000549316406,224.5,226.77000427246094,75680900
2026-08-17,225.00999450683594,227.9199981689453,224.86000061035156,225.97999572753906,93678700
2026-08-18,219.74000549316406,221.63999938964844,218.69000244140625,220.4499969482422,103128200
2026-08-19,217.55999755859375,222.8699951171875,216.75999450683594,221.6699981689453,96797300
2026-08-20,216.85000610351562,219.86000061035156,215.66000366210938,218.36000061035156,92457000
2026-08-21,214.72000122070312,218.74000549316406,214.5,218.4199981689453,98869300
2026-08-24,208.47999572753906,215.58999633789062,207.25,215.52999877929688,135187300
2026-08-25,213.0500030517578,214.72999572753906,210.11000061035156,211.02999877929688,122309000
2026-08-26,209.66000366210938,213.60000610351562,209.22999572753906,212.63999938964844,179900000
2026-08-27,227.97999572753906,230.47000122070312,220.89999389648438,222.86000061035156,298909800
2026-08-28,217.5500030517578,229.25999450683594,216.80999755859375,227.36000061035156,195116400
2026-08-31,220.77999877929688,221.3000030517578,216.2100067138672,218.8699951171875,124702700
2026-09-01,217.44000244140625,220.41000366210938,215.10000610351562,216.75,109756200
2026-09-02,224.41000366210938,227.9499969482422,218.47999572753906,218.7899932861328,157104700
2026-09-03,228.4499969482422,230.39999389648438,224.75,226.02000427246094,134681600
2026-09-04,230.36000061035156,234.75999450683594,229.6300048828125,231.08999633789062,135352400
2026-09-08,225.72999572753906,233.7100067138672,224.85000610351562,233.11000061035156,122580300
2026-09-09,224.8350067138672,226.17999267578125,223.5500030517578,225.27000427246094,21947764
